Restaurant_id,City,Cuisine Style,Ranking,Price Range,Number of Reviews,Reviews,URL_TA,ID_TA
id_721,Barcelona,['Spanish'],6778.0,$$ - $$$,29.0,"[['Racist bar', 'Lovely restaurant'], ['06/21/2017', '06/12/2016']]",/Restaurant_Review-g187497-d5794880-Reviews-Restaurante_Alchemika-Barcelona_Catalonia.html,d5794880
id_722,Berlin,"['Italian', 'European', 'Mediterranean', 'Vegetarian Friendly']",901.0,$$ - $$$,58.0,"[['Could be very good', 'Absolutely Wonderful'], ['08/16/2017', '09/12/2016']]",/Restaurant_Review-g187323-d1089859-Reviews-Il_Passetto-Berlin.html,d1089859
id_723,Oporto,"['Portuguese', 'European', 'Spanish']",1095.0,$,86.0,"[['Good meal', 'An insult to Andalucia'], ['10/30/2017', '09/23/2017']]",/Restaurant_Review-g189180-d8791656-Reviews-La_Andaluza-Porto_Porto_District_Northern_Portugal.html,d8791656
id_724,Paris,"['French', 'Bar']",7969.0,$$ - $$$,287.0,"[['Nice Cafe', 'Pavement Bar / Café.'], ['10/16/2017', '09/29/2017']]",/Restaurant_Review-g187147-d1504635-Reviews-La_Pepiniere-Paris_Ile_de_France.html,d1504635
id_725,Rome,"['Italian', 'Mediterranean', 'European', 'Gluten Free Options', 'Vegetarian Friendly', 'Vegan Options']",1248.0,$$$$,136.0,"[['The Wedding', 'Amazing view of Rome!!! Amazing property!'], ['07/11/2017', '03/05/2017']]",/Restaurant_Review-g187791-d4504580-Reviews-Villa_Miani-Rome_Lazio.html,d4504580
id_726,Oporto,"['Bar', 'European', 'Portuguese', 'Wine Bar', 'Spanish']",487.0,$$ - $$$,108.0,"[['Excellent tapas place!', 'Great place!'], ['08/22/2017', '02/02/2018']]",/Restaurant_Review-g189180-d3207179-Reviews-La_Boheme_Entre_Amis-Porto_Porto_District_Northern_Portugal.html,d3207179
id_727,Edinburgh,"['Mexican', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",141.0,$$ - $$$,310.0,"[['Great food! Excellent customer service!', 'Amazing food'], ['01/09/2018', '12/30/2017']]",/Restaurant_Review-g186525-d10497840-Reviews-Topolabamba-Edinburgh_Scotland.html,d10497840
id_728,London,"['British', 'Vegetarian Friendly']",2795.0,$$ - $$$,29.0,"[['Stunning Views', 'First class'], ['01/06/2018', '12/21/2017']]",/Restaurant_Review-g186338-d10697247-Reviews-Meridian_Lounge-London_England.html,d10697247
id_729,London,['European'],11748.0,$$$$,2.0,"[['Great venue', 'Interesting but a little slow'], ['08/05/2012', '11/19/2011']]",/Restaurant_Review-g186338-d730383-Reviews-1802_Bar_Lounge_Dining-London_England.html,d730383
id_730,London,"['Italian', 'Brazilian', 'South American']",11567.0,$,5.0,"[['You have to try it!', 'Very tasty and Cousy place'], ['06/13/2017', '02/26/2017']]",/Restaurant_Review-g186338-d9805995-Reviews-Esfihas_Excellent-London_England.html,d9805995
id_731,Berlin,"['German', 'Fast Food', 'Vegetarian Friendly']",1484.0,$,56.0,"[['Why not?', 'quick service, good food'], ['08/16/2017', '07/12/2017']]",/Restaurant_Review-g187323-d7629581-Reviews-Checkpoint_Curry_207-Berlin.html,d7629581
id_732,Rome,"['Italian', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",885.0,$$$$,538.0,"[['Don’t miss culinary arts and designs', 'Best Food we have eaten in Years..'], ['01/02/2018', '12/29/2017']]",/Restaurant_Review-g187791-d1641167-Reviews-All_Oro_Restaurant-Rome_Lazio.html,d1641167
id_733,Amsterdam,"['Indian', 'African', 'Asian', 'Middle Eastern', 'Indonesian', 'Vegetarian Friendly', 'Vegan Options', 'Halal']",1136.0,$,95.0,"[['Lunch', 'Many options and good food'], ['09/27/2017', '08/27/2017']]",/Restaurant_Review-g188590-d7907494-Reviews-World_Of_Food_Amsterdam-Amsterdam_North_Holland_Province.html,d7907494
id_734,Dublin,"['Asian', 'Malaysian', 'Gluten Free Options', 'Vegetarian Friendly']",347.0,$$ - $$$,222.0,"[['As good as ever', 'Excellent Food'], ['01/02/2018', '11/15/2017']]",/Restaurant_Review-g186605-d696273-Reviews-Langkawi-Dublin_County_Dublin.html,d696273
id_735,Edinburgh,"['European', 'British', 'Scottish', 'Vegetarian Friendly', 'Gluten Free Options', 'Vegan Options']",93.0,$$ - $$$,877.0,"[['Excellent!!!', 'A Very Warm Welcome'], ['01/02/2018', '12/28/2017']]",/Restaurant_Review-g186525-d1389133-Reviews-Amber_Restaurant_at_the_Scotch_Whisky_Experience-Edinburgh_Scotland.html,d1389133
id_736,Lisbon,,2102.0,,,"[['Excellent evening dinner'], ['05/28/2016']]",/Restaurant_Review-g189158-d10375857-Reviews-Claramelodia-Lisbon_Lisbon_District_Central_Portugal.html,d10375857
id_737,Paris,['French'],2715.0,$$$$,199.0,"[['Very good experience', 'A gem with creative and inventive offering...'], ['01/04/2018', '12/06/2017']]",/Restaurant_Review-g187147-d718628-Reviews-Jacques_Faussat_La_Braisiere-Paris_Ile_de_France.html,d718628
id_738,Berlin,,4051.0,,13.0,"[['Looks like nothing, but the flavors - wow!', 'Good food'], ['11/19/2017', '07/30/2015']]",/Restaurant_Review-g187323-d7342177-Reviews-Super_Hahn-Berlin.html,d7342177
id_739,Edinburgh,"['European', 'British', 'Vegetarian Friendly', 'Gluten Free Options']",528.0,$$ - $$$,370.0,"[['Hidden gem', 'Friendly Service & Good VFM'], ['01/09/2018', '12/22/2017']]",/Restaurant_Review-g186525-d1161914-Reviews-Under_the_Stairs-Edinburgh_Scotland.html,d1161914
id_740,Krakow,,1219.0,,10.0,"[['The worse pizza delivery experience ever !', 'Excellent food!!'], ['08/14/2015', '07/05/2014']]",/Restaurant_Review-g274772-d3347841-Reviews-A_petyt_Bistro-Krakow_Lesser_Poland_Province_Southern_Poland.html,d3347841
id_741,Dublin,"['Chinese', 'Asian', 'Thai']",1704.0,$$ - $$$,31.0,"[['Fantastic food', 'Nice decor,kind staff'], ['03/12/2017', '06/11/2016']]",/Restaurant_Review-g186605-d857903-Reviews-Zao_Noodle_Bar_Limited-Dublin_County_Dublin.html,d857903
id_742,London,"['Mediterranean', 'Greek', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",2095.0,$$ - $$$,362.0,"[['Good greek experience', 'Lovely restaurant.'], ['10/02/2017', '08/28/2017']]",/Restaurant_Review-g186338-d1367467-Reviews-Konaki_Greek_Restaurant-London_England.html,d1367467
id_743,Oporto,"['European', 'Portuguese']",861.0,$,2.0,"[[], []]",/Restaurant_Review-g189180-d12802601-Reviews-Tripa_Comigo-Porto_Porto_District_Northern_Portugal.html,d12802601
id_744,Stockholm,,1350.0,,2.0,"[[], []]",/Restaurant_Review-g189852-d11832181-Reviews-Bredangs_Grill-Stockholm.html,d11832181
id_745,Hamburg,,2291.0,,2.0,"[[], []]",/Restaurant_Review-g187331-d13225068-Reviews-Taverna_Kreta-Hamburg.html,d13225068
id_746,Madrid,"['Steakhouse', 'Barbecue']",3029.0,$$ - $$$,264.0,"[['American themed food in the heart of Madri...', 'Is this the best hamburger in town??'], ['09/19/2017', '01/06/2017']]",/Restaurant_Review-g187514-d6541738-Reviews-Alfredo_s_Barbacoa-Madrid.html,d6541738
id_747,London,,9856.0,,6.0,"[['Small but offers great beverages and ‘snac...', 'Amazing'], ['09/28/2017', '05/30/2017']]",/Restaurant_Review-g186338-d9711359-Reviews-Hugga_Mug-London_England.html,d9711359
id_748,Lisbon,"['Portuguese', 'Mediterranean', 'European']",3086.0,$,34.0,"[['Perfectly fine and not so touristy (thankf...', 'Nothing for breakfast'], ['02/02/2018', '07/01/2017']]",/Restaurant_Review-g189158-d10454189-Reviews-Caneca_De_Prata-Lisbon_Lisbon_District_Central_Portugal.html,d10454189
id_749,Madrid,['Spanish'],7338.0,$$ - $$$,,"[[], []]",/Restaurant_Review-g187514-d10517399-Reviews-Cafe_Te-Madrid.html,d10517399
id_750,Hamburg,"['Mediterranean', 'Greek']",503.0,$$ - $$$,53.0,"[['Delicious food and Perfect service', 'Wonderful service and food!'], ['11/21/2016', '07/24/2016']]",/Restaurant_Review-g187331-d783996-Reviews-Xenios_bei_Themi-Hamburg.html,d783996
id_751,Stockholm,"['Indian', 'Asian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",517.0,$$ - $$$,102.0,"[['Very good food and friendly service', 'Good Food'], ['07/06/2017', '06/22/2017']]",/Restaurant_Review-g189852-d4505178-Reviews-Mother_India-Stockholm.html,d4505178
id_752,Oslo,"['Japanese', 'Sushi']",686.0,$$ - $$$,12.0,"[['A good place for a fast meal with sushi', 'OK Take Away Sushi'], ['12/22/2017', '10/03/2017']]",/Restaurant_Review-g190479-d10400039-Reviews-Bamboo_Sushi-Oslo_Eastern_Norway.html,d10400039
id_753,Amsterdam,,2236.0,,,"[['Great a La Carte Restaurant'], ['07/16/2016']]",/Restaurant_Review-g188590-d10521562-Reviews-Simple_Twist-Amsterdam_North_Holland_Province.html,d10521562
id_754,London,"['Fast Food', 'Turkish', 'Middle Eastern', 'Halal']",7669.0,,13.0,"[['Quality kebabs', 'Enjoying friendly dinner'], ['10/02/2017', '09/18/2017']]",/Restaurant_Review-g186338-d4910667-Reviews-696_Mangal-London_England.html,d4910667
id_755,London,,13315.0,,3.0,"[['Another MacD', ""Great like most other McDonald's""], ['11/16/2017', '07/15/2016']]",/Restaurant_Review-g186338-d5122283-Reviews-Mcdonald_s_Restaurant-London_England.html,d5122283
id_756,Warsaw,"['Polish', 'European', 'Pub']",660.0,$,10.0,"[['Amazing beer selection.', 'Yaaam'], ['04/28/2017', '03/20/2017']]",/Restaurant_Review-g274856-d8651920-Reviews-Pub_Pod_Mosteczkiem-Warsaw_Mazovia_Province_Central_Poland.html,d8651920
id_757,Paris,,8029.0,,,"[[], []]",/Restaurant_Review-g187147-d10483786-Reviews-Restaurant_Du_Parc-Paris_Ile_de_France.html,d10483786
id_758,Barcelona,,7599.0,,,"[[], []]",/Restaurant_Review-g187497-d8857538-Reviews-Cova_Da_Serpe_Asociacion_Cultural-Barcelona_Catalonia.html,d8857538
id_759,Rome,,4914.0,,8.0,"[['Fast cheap good'], ['12/19/2016']]",/Restaurant_Review-g187791-d11929290-Reviews-Pizzeria_il_Quadrifoglio-Rome_Lazio.html,d11929290
id_760,Barcelona,"['Indian', 'Asian', 'Vegetarian Friendly']",4629.0,$$ - $$$,27.0,"[['best indian in Gracia!', 'decent food, bad service.'], ['05/30/2017', '12/23/2017']]",/Restaurant_Review-g187497-d12146201-Reviews-Bollywood_Restaurante-Barcelona_Catalonia.html,d12146201
id_761,Warsaw,"['Japanese', 'Asian', 'Korean']",1905.0,$$ - $$$,12.0,"[['A pleasnt place to eat', 'Dissapointing experience'], ['05/03/2017', '10/17/2015']]",/Restaurant_Review-g274856-d1674251-Reviews-Red_Sun-Warsaw_Mazovia_Province_Central_Poland.html,d1674251
id_762,Zurich,"['French', 'Seafood', 'European', 'Gluten Free Options']",21.0,$$$$,309.0,"[['An Amazing experience', 'Great food ,great service'], ['12/17/2017', '12/01/2017']]",/Restaurant_Review-g188113-d1367333-Reviews-Hummer_Austernbar_Zurich-Zurich.html,d1367333
id_763,Warsaw,"['Polish', 'International', 'European', 'Diner']",1065.0,,,"[[], []]",/Restaurant_Review-g274856-d7194365-Reviews-Terefere_Bistro_Cafe-Warsaw_Mazovia_Province_Central_Poland.html,d7194365
id_764,Madrid,,3925.0,,8.0,"[['Great vegetarian food.'], ['02/21/2016']]",/Restaurant_Review-g187514-d9789972-Reviews-Sopa-Madrid.html,d9789972
id_765,Paris,['Japanese'],2479.0,$$$$,99.0,"[['Best Japanese food in Paris', 'Taste of Japan'], ['05/08/2017', '09/23/2016']]",/Restaurant_Review-g187147-d1119496-Reviews-Hotaru-Paris_Ile_de_France.html,d1119496
id_766,Edinburgh,"['Bar', 'British', 'Pub', 'Brew Pub', 'Grill']",1713.0,$,75.0,"[['Go somewhere else.....', 'A BITE TO EAT'], ['09/16/2017', '08/12/2017']]",/Restaurant_Review-g186525-d4609400-Reviews-Shandwick_s_Edinburgh-Edinburgh_Scotland.html,d4609400
id_767,Lisbon,['Fast Food'],2635.0,,25.0,"[['oh so amazing', ""Quick lunch if you're sick of tapas""], ['10/15/2016', '03/18/2016']]",/Restaurant_Review-g189158-d5977515-Reviews-Istanbul_Kebab_Pizza-Lisbon_Lisbon_District_Central_Portugal.html,d5977515
id_768,Berlin,,3815.0,,13.0,"[['Super friendly, fantastic pasta and patiss...', 'Adorable and peaceful spot in Wilmersdorf'], ['01/09/2017', '09/09/2016']]",/Restaurant_Review-g187323-d6973248-Reviews-Creme_Caramel-Berlin.html,d6973248
id_769,Madrid,['Grill'],5591.0,,3.0,"[[], []]",/Restaurant_Review-g187514-d990774-Reviews-Restaurante_los_Condes-Madrid.html,d990774
id_770,Brussels,"['American', 'Barbecue']",2605.0,,5.0,"[['Could be better', 'Ok food let down by brusque service'], ['03/25/2017', '06/14/2016']]",/Restaurant_Review-g188644-d10231160-Reviews-Garnet_s-Brussels.html,d10231160
id_771,Prague,,3484.0,,5.0,"[['Vegetarian buffet with great vegan options', 'Tasty food'], ['07/16/2017', '07/08/2017']]",/Restaurant_Review-g274707-d12476558-Reviews-Beas_Vegetarian_Dhaba-Prague_Bohemia.html,d12476558
id_772,Madrid,"['Mediterranean', 'Spanish', 'Fusion', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",266.0,$$ - $$$,648.0,"[['Nice place', 'Good tapas'], ['01/09/2018', '12/27/2017']]",/Restaurant_Review-g187514-d1166948-Reviews-La_Musa_Latina-Madrid.html,d1166948
id_773,Athens,"['Italian', 'Japanese', 'Mediterranean', 'Asian', 'Greek', 'Vegetarian Friendly', 'Vegan Options']",265.0,$,24.0,"[['Best food in whole Athens', 'Great lunch stop in central location'], ['11/28/2017', '10/27/2017']]",/Restaurant_Review-g189400-d12556917-Reviews-Vegan_Nation-Athens_Attica.html,d12556917
id_774,Prague,,3698.0,,,"[[], []]",/Restaurant_Review-g274707-d12998030-Reviews-Kacheti-Prague_Bohemia.html,d12998030
id_775,Oporto,"['European', 'Portuguese', 'Argentinean', 'South American']",1044.0,$$ - $$$,8.0,"[[], []]",/Restaurant_Review-g189180-d12962071-Reviews-ZA_IN_Porto-Porto_Porto_District_Northern_Portugal.html,d12962071
id_776,Copenhagen,['Fast Food'],1722.0,,4.0,"[['An ordinary BK', '24 Hour Fast Food Outlet'], ['02/04/2017', '04/27/2016']]",/Restaurant_Review-g189541-d6214454-Reviews-Burgers_King-Copenhagen_Zealand.html,d6214454
id_777,Brussels,,1850.0,,3.0,"[[], []]",/Restaurant_Review-g188644-d3822624-Reviews-Coin_d_Asie-Brussels.html,d3822624
id_778,Oslo,"['American', 'Fast Food', 'Vegetarian Friendly']",250.0,$,66.0,"[['Friday evening Burger', 'Great burger and friendly people.'], ['09/29/2017', '09/06/2017']]",/Restaurant_Review-g190479-d10467865-Reviews-Wunderburger-Oslo_Eastern_Norway.html,d10467865
id_779,Dublin,"['French', 'European', 'Gluten Free Options']",671.0,$$ - $$$,92.0,"[['A big disappointment', 'Splendid French cuisine.'], ['12/17/2017', '12/15/2017']]",/Restaurant_Review-g186605-d3619544-Reviews-La_Reserve_Brasserie-Dublin_County_Dublin.html,d3619544
id_780,Lisbon,"['European', 'Portuguese']",1985.0,,8.0,"[[], []]",/Restaurant_Review-g189158-d5981486-Reviews-Novo_Seculo-Lisbon_Lisbon_District_Central_Portugal.html,d5981486
id_781,Brussels,"['Japanese', 'Asian', 'Soups']",574.0,$$ - $$$,115.0,"[['Delicious ramen, fast service, affordable...', 'good'], ['12/08/2017', '11/05/2017']]",/Restaurant_Review-g188644-d7177377-Reviews-Menma-Brussels.html,d7177377
id_782,London,"['Cafe', 'Fast Food', 'Vegan Options', 'Vegetarian Friendly']",5896.0,$,30.0,"[['Super spot, even when full!', 'Good snack stop'], ['01/03/2018', '09/30/2017']]",/Restaurant_Review-g186338-d8782593-Reviews-Pret_A_Manger_421_Strand-London_England.html,d8782593
id_783,Milan,,3939.0,,12.0,"[['Not bad', 'So Kind'], ['07/29/2015', '07/14/2015']]",/Restaurant_Review-g187849-d8339942-Reviews-Yellow-Milan_Lombardy.html,d8339942
id_784,Bratislava,,607.0,,,"[[], []]",/Restaurant_Review-g274924-d12224017-Reviews-Jerrye_s_Fast_Food-Bratislava_Bratislava_Region.html,d12224017
id_785,London,['Italian'],10028.0,,9.0,"[['Best Gnocchi in Town', 'The best gnocchi I have ever eaten.'], ['03/01/2015', '07/27/2014']]",/Restaurant_Review-g186338-d4834253-Reviews-Quinto_Quarto-London_England.html,d4834253
id_786,London,"['Pub', 'Bar', 'British']",15878.0,$$ - $$$,77.0,"[['Bad Maintenance', ""Better viewed from the outside - don't go...""], ['08/12/2017', '04/28/2017']]",/Restaurant_Review-g186338-d8464231-Reviews-The_Beer_House_Bar_and_Kitchen-London_England.html,d8464231
id_787,Paris,['French'],11569.0,,11.0,"[['Try to get the sunset on Notre Dame', 'Wonderful breakfast on the Seine'], ['03/29/2017', '08/06/2012']]",/Restaurant_Review-g187147-d1435274-Reviews-O_Fil_De_L_O-Paris_Ile_de_France.html,d1435274
id_788,Stockholm,,1635.0,,11.0,"[['Great All-you-can-eat-buffet for empty sto...', 'Better-than-average self-service lunch res...'], ['08/16/2016', '11/10/2015']]",/Restaurant_Review-g189852-d6807201-Reviews-Wkb_Marieberg-Stockholm.html,d6807201
id_789,Madrid,['Spanish'],756.0,$,300.0,"[['Very nice place', 'Best bang for the buck'], ['08/31/2017', '07/29/2017']]",/Restaurant_Review-g187514-d2184312-Reviews-La_Oreja_de_Jaime-Madrid.html,d2184312
id_790,Milan,"['Italian', 'American', 'Fast Food', 'International', 'Vegetarian Friendly', 'Vegan Options']",1637.0,$$ - $$$,16.0,"[['Yep.. big indeed'], ['07/11/2017']]",/Restaurant_Review-g187849-d12538622-Reviews-Big_Sandwich-Milan_Lombardy.html,d12538622
id_791,Bratislava,,353.0,,2.0,"[['Cool name for the bar'], ['01/01/2015']]",/Restaurant_Review-g274924-d4769839-Reviews-Corona_bar-Bratislava_Bratislava_Region.html,d4769839
id_792,Paris,"['Mediterranean', 'Greek']",12696.0,$,56.0,"[['Whats with the reviews?!!', 'decent fast food meal'], ['04/01/2016', '10/24/2014']]",/Restaurant_Review-g187147-d1335294-Reviews-Meteora-Paris_Ile_de_France.html,d1335294
id_793,London,"['Indian', 'Asian', 'Nepali', 'Vegan Options', 'Vegetarian Friendly']",5154.0,$$ - $$$,66.0,"[['Varied range of tasty curries', 'A tasty curry'], ['10/20/2017', '09/23/2017']]",/Restaurant_Review-g186338-d5439629-Reviews-Monty_s_Nepalese_Cuisine-London_England.html,d5439629
id_794,Berlin,"['Middle Eastern', 'Persian']",4294.0,$$ - $$$,8.0,"[['Worth to try - not fantastic - although li...', 'Persian cuisine - worth trying it!'], ['09/09/2017', '09/05/2015']]",/Restaurant_Review-g187323-d7810107-Reviews-Cafe_Caramina-Berlin.html,d7810107
id_795,Paris,"['French', 'European']",515.0,$$ - $$$,126.0,"[['Innovative and really delicious!', 'Seb Myers good not great'], ['12/15/2017', '12/09/2017']]",/Restaurant_Review-g187147-d8858216-Reviews-Fulgurances_L_adresse-Paris_Ile_de_France.html,d8858216
id_796,Krakow,['Italian'],537.0,$,5.0,"[[], []]",/Restaurant_Review-g274772-d13002957-Reviews-Ristarante_Da_Timo-Krakow_Lesser_Poland_Province_Southern_Poland.html,d13002957
id_797,London,['Mexican'],14456.0,,4.0,"[['Nice', 'Horrible'], ['10/18/2016', '04/04/2016']]",/Restaurant_Review-g186338-d6499017-Reviews-The_Quesadilla_Hut-London_England.html,d6499017
id_798,London,"['Bar', 'European', 'British', 'Pub', 'Gastropub']",2454.0,$$ - $$$,475.0,"[['The best Sunday Roast in London', 'GoodFood and Service'], ['08/15/2017', '08/14/2017']]",/Restaurant_Review-g186338-d1782753-Reviews-The_Princess_of_Shoreditch-London_England.html,d1782753
id_799,Berlin,"['German', 'Cafe', 'European', 'Central European', 'Vegetarian Friendly']",2595.0,$$ - $$$,111.0,"[['Two visits, two different opinions', 'Lecker!'], ['06/15/2017', '04/08/2017']]",/Restaurant_Review-g187323-d2151486-Reviews-Kuchenrausch-Berlin.html,d2151486
id_800,Rome,"['Italian', 'Fast Food', 'Mediterranean', 'Vegetarian Friendly']",3497.0,$,154.0,"[['Buonissimo', 'Delicious and interesting'], ['12/17/2016', '09/22/2016']]",/Restaurant_Review-g187791-d6975734-Reviews-E45_Piadineria_Romagnola-Rome_Lazio.html,d6975734
id_801,Berlin,,6171.0,,31.0,"[['To be avoided 8', 'Unbelievably bad service'], ['05/25/2017', '12/20/2015']]",/Restaurant_Review-g187323-d6280599-Reviews-Burger_King-Berlin.html,d6280599
id_802,Athens,['Greek'],1274.0,$$ - $$$,8.0,"[[], []]",/Restaurant_Review-g189400-d7198811-Reviews-Diplochordo_Live-Athens_Attica.html,d7198811
id_803,Prague,"['Italian', 'Seafood', 'Mediterranean', 'European']",977.0,$$ - $$$,98.0,"[['Fine Italian Food - Amazing', 'One of the best'], ['09/02/2017', '06/04/2017']]",/Restaurant_Review-g274707-d969073-Reviews-Da_Emanuel-Prague_Bohemia.html,d969073
id_804,Paris,"['French', 'Asian']",11072.0,$$ - $$$,7.0,"[['Great little coffee bar in the 5th.', 'YUMMY VEGAN FOOD'], ['10/21/2017', '04/17/2017']]",/Restaurant_Review-g187147-d10468323-Reviews-Oatmeal-Paris_Ile_de_France.html,d10468323
id_805,Milan,,6169.0,,2.0,"[[], []]",/Restaurant_Review-g187849-d10836642-Reviews-SL_Station_Grill-Milan_Lombardy.html,d10836642
id_806,Zurich,,1012.0,,25.0,"[['Best Thai in town!', 'One of the oldest and the best!'], ['10/25/2017', '10/23/2016']]",/Restaurant_Review-g188113-d4980156-Reviews-Restaurant_Keo-Zurich.html,d4980156
id_807,London,"['Turkish', 'Fast Food']",13259.0,$,15.0,"[['Good portions for the price', 'simple, tasty and good quality'], ['09/23/2017', '01/19/2017']]",/Restaurant_Review-g186338-d4747665-Reviews-West_End_Charcoal_Grill-London_England.html,d4747665
id_808,Berlin,['Italian'],1764.0,$,28.0,"[['Super pizza', 'Fantastic food at very reasonable cost'], ['01/18/2016', '10/18/2015']]",/Restaurant_Review-g187323-d6473738-Reviews-Pescara-Berlin.html,d6473738
id_809,Paris,['French'],4691.0,$$ - $$$,21.0,"[[], []]",/Restaurant_Review-g187147-d12503231-Reviews-Les_Fils_a_Maman_Abbesses-Paris_Ile_de_France.html,d12503231
